"id","name","genres","popularity","followers","degree"
"6NiMv0ab5p3HfDO7H92H75",Nkulee501,"amapiano,sgija",31,97534,4
"2dSUvZngAaFTx0AG9F0OLr",The Dayton Family,"dirty south rap,flint hip hop,memphis hip hop",31,87929,4
"5p1071Vgc8NglO8E3JAv4Q",Young Mascka,trap brasileiro,31,85674,4
"2xgAJkalFHfceCNGETOkyM",GRX,"",31,83967,4
"6zKu61RG80pBKOMUbBKNMr",Kwabena Kwabena,"azonto,hiplife",31,79308,4
"5ipqlQmfdpxyMLsLeqhtjL",Jamie Madrox,horrorcore,31,76782,4
"6GNKEqtVedvHFdhsdDtg2d",Entics,"",31,76628,4
"7KtERSZgIOlhbYDop9Ra0F",DJ Bongz,"kwaito,south african house,south african pop",31,76497,4
"00VOiNZPqj46lxEU1kqwhg",Loxion Deep,amapiano,31,73000,4
"6P3WZjRn6nYJ7xIpCZsxTZ",Maicol y Manuel,"latin hip hop,reggaeton",31,70401,4
"7IoFnVmSBtCK528aCfFQdJ",Mpumi,"afro soul,south african house,south african pop",31,70219,4
"7BFXyzkV91hV7KjxaiMQS3",Djy Ma'Ten,amapiano,31,66823,4
"7rk80kubaj220eDZQvFYU6",Kelz2busy,"",31,63975,4
"6mWEaOFdcN3s30GuFWruGO",Soulive,"instrumental funk,jazz funk,jazz organ,soul jazz",31,63279,4
"0U4DrHIZBfvyd3olOr8EIi",Anabella Queen,latin viral pop,31,59038,4
"3hZtRePYRKW6wLtZ3gpnk7",Hacktivist,"djent,nu-metalcore,rap metal,thall",31,58059,4
"2J6oM8cqh6JxBLRged0d7U",Tyler Posey,"",31,52409,4
"6vDYFCXQbWPqlUEyBaVbMW",Stomy Bugsy,old school rap francais,31,50473,4
"3FpCFpdoJOrGuR3G7UBgC7",Lustmord,"ambient industrial,british industrial,dark ambient,dark jazz,ritual ambient",31,46774,4
"6U7WIxAxxx1PLPfFH8AwHX",Chuchú Bermudas,venezuelan hip hop,31,42906,4
"1U0kluMlV9VEvmeRvjilSG",Bongza,underground amapiano,31,40992,4
"6LCFuJlEO46XKJlT3ZguIa",Lexxus,"dancehall,old school dancehall,riddim",31,40983,4
"3GnXI2HqxeJ5RV0rC5OwmR",Lil Koli,albanian hip hop,31,39185,4
"0UFKnbRkop5zKvIHhbnMCI",Kevin George,trap soul,31,37047,4
"0YPpzLWMRuISsbfDqi9tYu",Dibujo Mc,rap chileno,31,36999,4
"4pKmKFXWNCqDM9OfGraSbx",Mikey Spice,"lovers rock,old school dancehall,roots reggae",31,36081,4
"0GVLMUDDJxgVWTpHcVFA2z",K.vsh,k-rap,31,35322,4
"3Xfeg8k2XsSXEuhS0NbQeM",Cirujano Nocturno,rap dominicano,31,34944,4
"3FQmk40XXoExWndDiA28I7",Frisco Kid,"dancehall,deep ragga,old school dancehall,riddim",31,34825,4
"351VwkrQ5FuYqa7YsDfSpU",Outerspace,philly rap,31,34252,4
"04HECiWVE4ogBNdOvJuyps",Ampichino,"hyphy,ohio hip hop",31,33175,4
"77jpUdhY3sur4mrNURonho",Deeparture,"dutch tech house,melodic house",31,32561,4
"5lAmUypm7Pmextgjxe1qwU",J-BEATZ,kompa,31,32419,4
"479FU7Z02AG01paQ7HVs4s",SGVO,south african house,31,31610,4
"6yrnKnj4fIE0RlanJ1iFTI",Gyyps,"deep underground hip hop,indie pop rap",31,29942,4
"6tooLez7Cq2bgY60m3TJMq",Fka Mash,south african house,31,29936,4
"6X2cD6Y4zRNwn8ZkYPHKe6",Marvel Years,livetronica,31,29771,4
"1X6dfPmF8f5C5EW3WIGfvm",SJUR,scandipop,31,29332,4
"3tS6ulfeDf1F3hqxFYud5d",Carbin,"brostep,dubstep,gaming dubstep,riddim dubstep",31,28231,4
"4hMhbcPHd2nsZFhY1TNp8Y",Yeeun,"",31,28219,4
"4yUROciHRAtEr2S3h33qZd",Medhy Custos,"musique guadeloupe,zouk,zouk riddim",31,28088,4
"3WPRuzfjcRBf7byiF6pFvE",Dunkan,reggaeton chileno,31,27987,4
"5yRolHpTcDas7KX7KiH6Wd",Wu-Lu,"crank wave,experimental hip hop",31,27526,4
"2eOx3UgdIq1oqswiYg3ZEz",Dkano,rap dominicano,31,27159,4
"0TS9FVfPz9X4ijxno3KBi8",Dre Island,"dancehall,modern reggae",31,26756,4
"4RZQX1vkRjewMYodn5wZ9F",Kammu Dee,amapiano,31,26636,4
"1yWjbmwKNd1q0PI1V1BuQ7",Lauwtje,"dutch hip hop,dutch rap pop",31,25325,4
"0XzUDM6b4vaoAqmgVJGmZb",Nico Suave,"hamburg hip hop,oldschool deutschrap",31,25256,4
"7Eoz1XWTaDoN3rVTS1d5UT",O.G. Black,"latin hip hop,perreo",31,25119,4
"63xIVHz3HtaoAYSUhk9cWZ",Beatriz Gonzalez,regional mexicano femenil,31,25045,4
"4UYsrMSqpG1Sgj2TFesI41",BaBa,"",31,24206,4
"7pqZVedlsryCmpMGf9L9zV",Bumpy Knuckles,"deep east coast hip hop,hardcore hip hop,turntablism",31,23946,4
"0vzAclaaTGJDFQzdWxmTej",jan SEVEN dettwyler,"german r&b,swiss indie,swiss pop",31,23900,4
"5OHTMczsMClDJMVTqKsXIA",YAKZ,"brostep,dubstep,riddim dubstep",31,23284,4
"2Ox9fpFAMtnOHXcieMxmQe",General C'mamane,gqom,31,22979,4
"16r05v3b8WwDS2TYRSlBCm",MOONBOY,stutter house,31,22803,4
"3ahHdzUaLWYfWKovnVfqpg",GARZA,"",31,22656,4
"5o4gKYJ99ROV1yye1v9Sh4",Nate Husser,montreal indie,31,22655,4
"7dP0HBmeSdYJwYhXnNLNvH",Yordano El Menor,mambo chileno,31,22316,4
"4pjKgubEZt1C7vtkDhsfyY",Josephlee,"trap boricua,trap latino,urbano latino",31,22134,4
"5OYkaab5KaJZPdZF6knfJQ",DJ Kendo,"pop costarricense,reggae tico",31,21849,4
"2c6mwKFQ9Z46QjIEO53w8v",Ruben Sam,"",31,21539,4
"4QJrAwNc5j17E5N2PxpqGj",Olivia Nelson,uk contemporary r&b,31,19323,4
"3hcrIMSBwT1YdsnEVXHCdX",Dann Niggaz,venezuelan hip hop,31,19067,4
"3XyvBNwsPBVhCXoYLNNQ84",dwilly,"",31,18843,4
"1dmGmys2aPdJowwjy8IK3F",Skroef 28,"",31,18792,4
"34bGTqa9HJUnf14IOHt6pc",Emorfik,"",31,18428,4
"494OPqLjjEhjKil1G6MWho",Kate Stewart,uk contemporary r&b,31,17668,4
"4cb3HigJCNGP3rcRhVbYwS",Laa Lee,"dancehall,jamaican dancehall,traphall",31,17633,4
"1iwseab2dozTUHoF5taAdf",Jarami,scandipop,31,17334,4
"6OwN3S1Mx86QkRQIaTBiZm",Ma E,kasi rap,31,15460,4
"0YM7bNxtt0VzccYf1UG2G8",SOOVI,korean r&b,31,15386,4
"1cXyk3x6rhvcCV0TgEGUda",Yago Gomes,"",31,14905,4
"0m5ETFICJLAg6ageqa9FgZ",Hangzoo,k-rap,31,14286,4
"1KVew7x2sRHBMefHGrWGRV",Javi Reina,"",31,13980,4
"2oyU4eToyQkxAFjkB3blsi",Sam Binga,"deep dnb,halftime dnb",31,13695,4
"6RPLfI95V4juSTtpBumiWk",Isaac Zale,"canadian hip hop,indie hip hop",31,13287,4
"4Oh4pMKSHRFuE8FbZdeh4j",Brigado Crew,techno argentina,31,13185,4
"5ujBuZtDUrPORHkAyQJTjP",Eastblock Bitches,"german dance,slap house",31,12658,4
"5DhdFUvQCHgY2F9mVL8uoz",London Community Gospel Choir,"british choir,gospel singers",31,12454,4
"22MvD3agFn8juQKDizmZWZ",Zoop One,trap mexicano,31,11873,4
"7dZexQj3iCyp7wr690gnf2",Argentina,flamenco,31,11243,4
"6VlMPSbIYyHng6Xx1JmnXD",Shelbykay,"",31,11077,4
"1Gj6W2RfGpl6ebJGle93VG",Drega,afro house,31,11008,4
"2BW6zD5lzOxdEFWrgsHMq8",Godlands,electra,31,10341,4
"3vWbrBxoOzcfiwskz0IsgS",Vyno Keys,"",31,10281,4
"1oepyvIp0DGLIwkRxXEUmK",D.N.A,"",31,10104,4
"618ZpOIfe3ELAa36M3GMz7",Rob Mayth,hands up,31,10076,4
"1gjcLvf9YDsoMiLWQT6spd",藤田織也,"",31,9625,4
"7MJnvH71CgBGCN9obN4aY5",Boi B,k-rap,31,9316,4
"1aAiIcYEUijIWf57lnNBbf",Dave Darell,pop house,31,9108,4
"0mFKtQlzvU9l8gD4NbCnf0",Mr. Perez,"",31,9020,4
"4k5ekCq3lqokDeY3JifNjt",Argento Dust,afro house,31,8897,4
"2FIE0at8itKGQVx1vfQ7JF",KAM-BU,uk alternative hip hop,31,8570,4
"1W67SONdxO66SPaqsC1TmA",SPARTA,j-rap,31,8491,4
"6OEL2dR4ggFGWGhuQZAzy1",Eddy K,cubaton,31,8475,4
"0ZVKohB1rQOFAoKFCB7fLy",Alex Kade,"",31,8376,4
"6pu8qjuOYZRBYc1hiHEVL5",Primero Company,rap underground mexicano,31,7947,4
"0wMU0ruU41VLCAdBaWBo1j",QM,"k-rap,korean underground rap",31,7921,4
"76ZKj6Zpca7s7hXA7d8Lao",DJ Hybrid,"jungle,uk dnb",31,7913,4
"3Fe5n1HNeOPaDPwcPIx6Qc",SPLITBREED,"",31,7878,4
"3IDGSw4dPbHMSnd93gkeXG",Nina Sung,"",31,7632,4
"4ddhmWe0fgEqOyb2kihLWB",Badd Dimes,"dutch house,sky room",31,7632,4
"4uf9PIXkZQTXqzl5gyDJLj",Beauville,"",31,7412,4
"5uPbfbVvS1knjpH37U1Mgr",Rothwell,indie anthem-folk,31,7349,4
"6FZehu1J8Msu7PBohMIrpr",Rack5,uk drill,31,7228,4
"61vqterkbDdQxQ1IO0Oybx",Jake Chapman,"",31,7207,4
"0O8f8ea4d3UvxzrJxkYIb0",Glass Petals,canadian electronic,31,7121,4
"3qp2x3V8TKROAYg3OlYceu",Addis Pablo,"modern reggae,traditional reggae",31,7091,4
"72S5xAuE30pC3FHJHaz5CQ",Vigel,"progressive electro house,russian trance,sky room",31,7070,4
"396SgLoc5TB6oqatyTy2HD",Los,k-rap,31,6978,4
"5F5LrAjhv5cl22I30PoTll",Dan K,brazilian edm,31,6628,4
"4jTgru4XsqeKA1L9xB9AzW",VLCN,"",31,6618,4
"0sHxrLxSTgcgReYfT3MvYO",Titó,"boom bap espanol,spanish hip hop",31,6456,4
"2t4lHcyMnvoIm3V0FIzpsi",Monkey,uk drill,31,6398,4
"6Jr95uSN9oixu78phrpdqF",Interactive,"bubble trance,happy hardcore",31,6274,4
"1iSoM8O980yKFhpnEKwARJ",Golding,"",31,6220,4
"1dWbgySTFdOiYwHXESFqIJ",Shainy,"",31,6099,4
"6nBujjA6fus37LVZEqEULp",Cosmos & Creature,la pop,31,5899,4
"2lrCkW8oiUfuiouUjVvM1o",Shabaka Hutchings,"",31,5869,4
"5zyFFsOA2hBcwER9OfjmGd",Derlee,"",31,5615,4
"4sTIVf4kmLrXbQcvARUx8A",Thorb,"",31,5552,4
"2i98we4ZId0tp9xtg2Vte7",Loota,japanese chill rap,31,5502,4
"5qoR9CNQUurZm2vNbfZrP8",Mc Collin,"",31,5296,4
"7j7bOkG9ZQncpAXyIJ2aUG",Delirious,reggaeton flow,31,5190,4
"2JrR5OwlQ3XXuDwozp9tYT",N'Dea Davenport,"",31,5073,4
"5dMrRJRJsvS36Mp8u2i7kv",KingTrey,"",31,5067,4
"3A0q16ucjDcK0IhftrLYA8",Nanette,"",31,4798,4
"4FNqTucCSrtI4jVi0Vf6I8",Drumma Battalion,"",31,4752,4
"4em6zsRUNAPC2YTfqdCpow",Anti World Gangstars,nigerian hip hop,31,4744,4
"1PG7cNknd6KXeQ4tgyqo8K",cay caleb.,"",31,4737,4
"4vvWw19AbXNRhTcJoNbzU6",Baby Momo,"",31,4607,4
"0cePXkZbB6Ehoy4EiKLIc1",Tapri Grams,westcoast flow,31,4448,4
"1mNalEbDGiL0rHTGwagfr1",Jean Castel,"",31,4421,4
"1o9wwykqREid81XQEElOJ1",Bonnot,"",31,4348,4
"4hgt99SPkxLoBYMVHs88uz",Seann Bowe,"",31,4294,4
"1mk5GmmbXJc8XeWGbHvc2K",Tiago Abravanel,brazilian soul,31,4258,4
"7xN9WPokBDyU1yTL2nxmjz",FRANK ZUMMO,"",31,4205,4
"3vHTWo80WtxaxoYy36oZXF",Vooo,"",31,4079,4
"0qrPa7IFsPw9t3sLLfotz9",Tiimie,viral afropop,31,4067,4
"5A8b2V7uCPZgPIwQoKf9Qw",Ashland,"",31,4013,4
"6FNA65HkfMcw20mEKIK9eA",Tony Sunshine,"",31,3982,4
"1wNdiP1ppXOuVVbDqMqFox",DJ KSB,gospel amapiano,31,3852,4
"3e9aKKEgSOjIQS9gv2Nr1X",ARIA VEGA,"",31,3681,4
"5ITDRCbxYSx3gd19M8DFVx",The Kids,"",31,3641,4
"0goAkRbqjvGdCHsTN0ToOL",Martin van Lectro,"",31,3636,4
"3mKNs1BpDd1EAV5E092DoV",Reymar Perdomo,"",31,3536,4
"6hkPxsEatcEhLl6sRPTHuC",Coka Cobra,"",31,3455,4
"0oehZWYTU3DazM5gV7i6Op",Eliza Legzdina,"",31,3396,4
"6bsbLjG9kdODP0wVaM1WXM",Ale Mora,sky room,31,3088,4
"45cP3p476ZtqaaATv4cScf",HIISAK,sky room,31,3037,4
"5EVpgXduYKQyggrs93bPby",Msongi,"",31,2953,4
"5oS6l0G47YindNtVFTzuGf",Alexis Donn,gen z singer-songwriter,31,2942,4
"52tJU1YfTeD1uCQjq8yooZ",Bastion,"",31,2919,4
"7emuTCeEe2djrY4K1fcKAZ",Burko,"",31,2886,4
"3cGghqrVTd3niWn9olcGYS",Anane,"",31,2812,4
"0hjafZk3hkNc7iamqlXfJY",Kevin Chamberlin,"",31,2747,4
"2LPS6uBLdlOd860p080v4f",Julie McKnight,garage house,31,2741,4
"62T4eJZxaNKzBzm8qbNnBy",MIYA MIYA,uk pop,31,2568,4
"1s2DqKGaElgMSZsQlH8qRD",Stacious,riddim,31,2514,4
"6h7BNyws6Z0ISo5JfgdCnW",KOJO BLAK,"",31,2394,4
"4rkgDx09bDtVCllN0MJR1J",hazel,"",31,2326,4
"2GFWpFyxWhrhyv7tDM1Hg8",FLAVAONE,basshall,31,2303,4
"4iS5S3n4kI5QvnYV2dNziq",AUGUSTE,"",31,2169,4
"2O3J0AjoDFcNFSrVFp5NYS",Darkk Matter,g-house,31,2150,4
"1D7TdByuV3l9cpOf6bGV3n",Subten,"",31,2115,4
"3DcibggJwwufI8QNBYnq67",Sholz,"",31,2010,4
"4ckH39T1k1Dz6Lmo6dmno6",Nadeem Din-Gabisi,"",31,1974,4
"6WAU0ZTUmcKHZxfG1bK2Pz",El Ken,dembow,31,1807,4
"0k4zCHqnp7ICf5IUBvhViS",DJ Mal-Ski,"",31,1752,4
"0U6suWTdf1eQtxorBi2Chu",Steve Forest,covertronica,31,1736,4
"0sjn33zPThDMZvhx0dBJSH",Jonny Blaze,soca,31,1703,4
"4fhTIch7YVkDET8JuS62DS",Buskilaz,"",31,1670,4
"6xElGyunMSlnuJ2vabDUWA",DJ Khushi,"",31,1654,4
"0HUqpd0yqVjDWnLo91j8zY",Benji,"",31,1639,4
"0DCRUk25XIiRFiNtiuR8OR",Olivia Sebastianelli,"",31,1612,4
"04XgEt5RkgdF4EM9lZyKCE",X-TOF,belgian edm,31,1607,4
"4Edy0AEO2mh3eZSNggPM7Y",Tania Foster,"",31,1573,4
"4Y8MTcJjGJ2pHoLVLf9Dpa",Elle Exxe,"",31,1492,4
"4wiFBUvu3Vqn8gZpY81szc",Linka,"",31,1376,4
"1pJgpp0DoZYerUf0SkeZuG",EEVA,"",31,1366,4
"7jjxR3VVNwVvOZo33TnecO",Triple X Da Ghost,"",31,1336,4
"3oFeP83KftctMRhFh3SPtF",Ze2,"",31,1322,4
"2t4XAHrGmzB8cf7C6Mxs8B",Cáceres,nuevo tango,31,1322,4
"0kkFzERMQHK5WcWnACLby3",Slew,"",31,1275,4
"5KR5DO4Ezn0QPcM5N9Ioms",Tyoz,portuguese pop,31,1191,4
"6M0MA1RdmcF7nOb5IuIzxg",Lynhare,"",31,1175,4
"5wdvfg6mXXZuPfaNX8d52X",Yvonne Ambrée,"",31,1166,4
"030V4chwvYtlwnEfrA3oh3",Castro,"",31,1101,4
"0cKJv12nGdtyCPxgXM8NCJ",Jireh Carter,"",31,1085,4
"70OydYJSpmADTY9PYPZCBm",Mc Lustosa,funk ostentacao,30,174960,4
"1g4X3uOqgxWFRNV4MbEIbD",WENGIE,"",30,109072,4
"29TBMtWRrCcI2HQY6PqTFM",ABK,"country rap,horrorcore,native american hip hop",30,104376,4
"3ICwBdKVyEdVqFqZX0BAks",Barnaba,"bongo flava,tanzanian pop",30,86973,4
"3oGozFL9044me9JLarm8BI",Joel Lwaga,swahili gospel,30,63829,4
"2SPt3i9sJKS1qiMQQQr9LS",Kweku Collins,"",30,55673,4
"3gelndylZS1bjQ0c9elb7S",HE$H,"brostep,deathstep,dubstep,riddim dubstep",30,41311,4
"00ZLAUFA0jWOsSZKzIrM6v",Karl Denson,"jam band,jazz funk",30,35309,4
"1o2aYT0R8jCzs5q1rEA0gY",banvox,japanese edm,30,27793,4
"7lcbOlKjk4gLsCxd481hik",Astronaut,"complextro,filthstep,gaming edm",30,24795,4
"79OsU8JudFdMQxQTnyOJcF",Defunk,glitch hop,30,21038,4
"0FaUMI5rw8I5C7T77ZCNvm",Richard Cavé,"kompa,kompa gouyad",30,20239,4
"1RDbE3dM2bNNSTh88R4MQ7",Jay-Way,"",30,15386,4
"791JV2CttYVOeGa9F6Kdu3",OMB Bloodbath,houston rap,30,13837,4
"7bRRWmUqERkyOVSSU6MPFu",Mick Fleetwood,"british blues,rock drums",30,12901,4
"52daryZMe3vvpHyMyJK6SM",Chimpo,manchester hip hop,30,12078,4
"0og2ubpPFrJOMK9ppv8gGU",MARI,"",30,11140,4
"2VjX1NO9RrtPuVcHmEJWqM",Dylan Ferra,urbano chileno,30,9936,4
"72ZkisUO5Q6P6UQ8eBy3kh",David May,"",30,9573,4
"0LjApYPFAPUvMYMb1gFJrc",Pitch 92,"manchester hip hop,uk alternative hip hop",30,7177,4
"1Sq3SWhfNjw1e3gpCDTry0",RENNAN,"",30,6974,4
"5UlItbkRcPTdmWC4AcKrk8",Drama Theme,venezuelan hip hop,30,6808,4
"6woLhP7pzj8pbWsZ5VUOck",Fetsum,"",30,4905,4
"3SLZrLX47S9PmPRabiESVl",Maga,"ethnotronica,organic house",30,4701,4
"1899F4ojFEHeMOWyXhnPje",GSPR,pop edm,30,3801,4
"7kDv2NF9uoA99SUKNcEEfw",Dont Trust Us,"",30,3088,4
"2t5pbGrZ05OlRlexxj3g7O",DJ Hard2Def,"",30,2999,4
"2UlXIWBLOjskz5esa7ec2j",FAANGS,"",30,2998,4
"6s93Sx8tUcsqIWtCJJzQMw",ChopLife SoundSystem,"",30,2925,4
"1Jcu8RReH3v0k4Zmll7VFZ",Delilah Holliday,"",30,2908,4
"7mLoDOOVW8VlPUTii10xH5",DJ Falcon,"",30,2860,4
"35wRsBUrfQziBPzvJTr9bt",Whiteout,progressive trance,30,2853,4
"6qedJsffelXBfM43VGYuIb",Blackout JA,ragga jungle,30,2748,4
"3KJJk2RU4RbO0yoDUZzHwZ",Slopes,"",30,2354,4
"4rS7DPifKHq31RV7VGeDfI",NeonG,"",30,2302,4
"3HqQXlVVvoBiSiYRmyi1qV",Willemijn May,"",30,2232,4
"6Cu1tn4J5gXoXfz9eSE8Fr",Lil Snvrk,"",30,2044,4
"7gqMiipTaISTnI2KjpdSjs",Specimen A,"",30,1968,4
"78DJxCTRykaS3K7QttG3Pj",Warrior Sound,"",30,1796,4
"5DLfGYyYP6BBL0fbh3GuBG",Babywine,"",30,1734,4
"4Pqz6aZYK7On1mzad1vjeG",Salaga,"",30,1627,4
"0Lv8Fe6PuOVjqAk7lUdlTU",Simon Ray,"",30,1332,4
"5preGCl6y5PCh5UYFQSlDl",Clarees,"",30,1143,4
"3g9TrS2xoUpvNJXvQejXYS",Caden,"",30,1105,4
"3vvjmN7sqoO42Wsusz4wBS",AfroTura,"",30,1007,4
"1McMsnEElThX1knmY4oliG",Olivia Rodrigo,pop,86,36235751,5
"3YQKmKGau1PzlVlkL1iodx",Twenty One Pilots,"modern rock,pop,pov: indie,rock",82,24178774,5
"3p7PcrEHaaKLJnPUGOtRlT",Henrique & Juliano,"agronejo,arrocha,musica tocantinense,sertanejo,sertanejo universitario",81,21466588,5
"3Me35AWHCGqW4sZ7bWWJt1",Xavi,sad sierreno,80,4619036,5
"4zCH9qm4R2DADamUHMCa6O",Anirudh Ravichander,"desi hip hop,filmi,tamil hip hop",79,28513154,5
"3JsHnjpbhX4SnySpvpa9DK",V,"j-division,korean ost",79,17971916,5
"7gW0r5CkdEUMm42w9XpyZO",Laufey,gen z singer-songwriter,79,4024141,5
"487N2T9nIPEHrlTZLL3SQs",Zé Neto & Cristiano,"agronejo,arrocha,sertanejo,sertanejo universitario",77,19512960,5
"2C6i0I5RiGzDKN9IAF8reh",Banda MS de Sergio Lizárraga,"banda,musica mexicana,norteno",77,17229620,5
"70B80Lwx2sxti0M1Ng9e8K",Udit Narayan,"chutney,filmi,odia pop",76,14292425,5
"58lV9VcRSjABbAbfWS6skp",Bon Jovi,"glam metal,rock",76,13237684,5
"43ZHCT0cAZBISjO8DG9PnE",Elvis Presley,"rock-and-roll,rockabilly",76,9436695,5
"7FBcuc1gsnv6Y1nwFtNRCb",My Chemical Romance,"emo,modern rock,pop punk,pov: indie,rock",75,8494927,5
"1LIuN7ov1IBQDdLsU83ojl",Hugo & Guilherme,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",75,1801117,5
"0dgJbQ0bKPyUXco8hEXN7X",Øneheart,hardwave,75,682504,5
"2GoeZ0qOTt6kjsWW4eA6LS",Darshan Raval,"desi pop,filmi,gujarati pop,modern bollywood",74,19471818,5
"4PPoI9LuYeFX8V674Z1R6l",Vicente Fernández,"mariachi,ranchera",74,10314665,5
"3eqjTLE0HfPfh78zjh6TqT",Bruce Springsteen,"heartland rock,mellow gold,permanent wave,rock,singer-songwriter",74,6245477,5
"35l9BRT7MXmM8bv2WDQiyB",beabadoobee,"bedroom pop,bubblegrunge,indie pop,pov: indie",74,3532491,5
"1r1uxoy19fzMxunt3ONAkG",Phoebe Bridgers,"indie pop,la indie,pov: indie",74,2355151,5
"0V2oXYR7DtrZAEFeILRW2r",Lvbel C5,"turkce drill,turkish hip hop,turkish trap",74,2165765,5
"6s5ubAp65wXoTZefE01RNR",Joost,"",74,554410,5
"4zXroEby35IgWPERRcW4Ay",Andrew Underberg,"",74,121824,5
"3osxpNwDgRAPs3aZZNsdV8",Sam Haft,"",74,77983,5
"61JrslREXq98hurYL2hYoc",Lata Mangeshkar,"classic bollywood,filmi,lata",73,14831982,5
"1qQLhymHXFPtP5U8KNKsm6",Apache 207,german hip hop,73,2875234,5
"5XKFrudbV4IiuE5WuTPRmT",Stephen Sanchez,gen z singer-songwriter,73,1385045,5
"7Ez6lTtSMjMf2YSYpukP1I",Dasha,"",73,139862,5
"2MRBDr0crHWE5JwPceFncq",Juan Gabriel,"cancion melodica,latin pop,mariachi,musica mexicana,ranchera",72,8531845,5
"3uwAm6vQy7kWPS2bciKWx9",girl in red,"bedroom pop,indie pop,norwegian indie,pov: indie",72,7155610,5
"2IUtwMti1OiT3lkW6RubgH",K. S. Chithra,filmi,72,6699598,5
"3YCKuqpv9nCsIhJ2v8SMix",Elevation Worship,"ccm,christian music,worship",72,3358420,5
"1CcZoULzFHa8Uhwo6OlQcp",Semicenk,turkish pop,72,3177576,5
"1aS5tqEs9ci5P9KD9tZWa6",Bonez MC,"german hip hop,hamburg hip hop",72,2210309,5
"3QMpCp3GHiHXgnX1LldXWe",DJ FKU,gym phonk,72,195566,5
"6AiX12wXdXFoGJ2vk8zBjy",Yuvan Shankar Raja,"filmi,kollywood",71,13057461,5
"3wOsYKZM0zcKNasi3I7fP4",Mahalini,indonesian pop,71,11976322,5
"1on7ZQ2pvgeQF4vmIA09x5",Charlie Brown Jr.,"brazilian rock,hard rock brasileiro,rock alternativo brasileiro,rock nacional brasileiro",71,6919816,5
"2NoJ7NuNs9nyj8Thoh1kbu",Hariharan,"filmi,ghazal",71,5363482,5
"2ysnwxxNtSgbb9t1m2Ur4j",George Ezra,"folk-pop,neo-singer-songwriter",71,4165315,5
"44NX2ffIYHr6D4n7RaZF7A",Van Morrison,"classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock",71,3144971,5
"1b7AEdUSudOQoZF5ebUxCL",Humbe,"monterrey indie,urbano mexicano",71,1356833,5
"29aw5YCdIw2FEXYyAJZI8l",Harris Jayaraj,filmi,70,7555025,5
"1snhtMLeb2DYoMOcVbb8iB",Kenshi Yonezu,"anime,j-pop",70,5873418,5
"1X6ORK7IekgmyjV6IFPszP",Gustavo Mioto,"arrocha,sertanejo,sertanejo universitario",70,5777676,5
"5JXhkyafynxCvxtov7C1PV",Bruno & Marrone,"sertanejo,sertanejo pop,sertanejo universitario",70,5582686,5
"64tNsm6TnZe2zpcMVMOoHL",Alice In Chains,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",70,5043977,5
"0LSPREIgGMZXCuKVel7LVD",Karthik,filmi,70,3814556,5
"6AcOTCYBMvjKYy4zms0kaC",Banda El Recodo,"banda,banda sinaloense,musica mexicana,norteno",70,3703566,5
"1WgXqy2Dd70QQOU7Ay074N",AURORA,"art pop,norwegian pop",70,3613742,5
"7y97mc3bZRFXzT2szRM4L4",Frédéric Chopin,"classical,early romantic era,polish classical",70,3259529,5
"25UNJbwGZSQKvz5cPLWlv3",Los Dos Carnales,"corrido,musica mexicana,norteno,sierreno",70,2847324,5
"2IUl3m1H1EQ7QfNbNWvgru",Vaundy,"j-pop,japanese soul",70,2452304,5
"2rEVnwCPBeGkWMv425KoG1",AYLIVA,german pop,70,1463596,5
"1r43wW70tnGUauQYvY5w48",BENNETT,hypertechno,70,167768,5
"5r3Fsh6QhUaKlr9CKgBxcv",Mc Pretchako,funk mtg,70,30580,5
"4J13m9IZh03PEhoxAxRhXO",Gerardo Ortiz,"banda,corrido,musica mexicana,norteno,sierreno",69,7617119,5
"74ASZWbe4lXaubB36ztrGX",Bob Dylan,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter",69,6447824,5
"48HORs6F9P7IgdyKrk4MZC",Tarcísio do Acordeon,"arrocha,forro",69,5523945,5
"6ZLTlhejhndI4Rh53vYhrY",Ozzy Osbourne,"album rock,alternative metal,birmingham metal,classic rock,glam metal,hard rock,metal,rock",69,5465932,5
"0cc6vw3VN8YlIcvr1v7tBL",Mötley Crüe,"album rock,alternative metal,glam metal,hard rock,metal,rock,sleaze rock",69,5122852,5
"108moq3rq6bm1M4Ypz0J02",Intocable,"banda,musica mexicana,norteno,tejano",69,3749131,5
"3hN3iJMbbBmqBSAMx5veDa",Ultimo,"italian adult pop,italian pop",69,3408711,5
"6WOdPJmexxFINcKMkP2jMG",Sachet Tandon,"desi pop,filmi,modern bhajan,modern bollywood",69,3058729,5
"58wXmynHaAWI5hwlPZP3qL",Booba,"french hip hop,old school rap francais,pop urbaine,rap conscient",69,2926052,5
"3z97WMRi731dCvKklIf2X6",NEFFEX,"",69,2538959,5
"7gZu6kPnY9enEi5FvgTO4F",Felipe e Rodrigo,"sertanejo,sertanejo pop",69,1643196,5
"6sBSLIunx1Je0Y2T77wpkP",Motive,"turkish hip hop,turkish trap",69,1283145,5
"1TTHC3GlNDaE5eVoC3BVxm",Lumi Athena,"sigilkore,sped up",69,1248968,5
